date,t2m,sp,rh,wind_speed,pwv,zero_count_last_3,zero_count_last_6,zero_count_last_12,zero_count_last_24,zero_freq_24h,zero_freq_7d,dry_blocks,pwv_during_dry,tp
2020/7/4 2:45,299.61,1004.22,88.8,2.73,61.49,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25223,57.205000000000005,2.3
2020/7/4 3:00,299.7,1004.24,88.69,2.77,61.27,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25224,57.205000000000005,1.21
2020/7/4 3:15,299.68,1004.24,88.21,2.54,61.21,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25225,57.205000000000005,0.95
2020/7/4 3:30,299.66,1004.24,87.73,2.31,61.15,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25226,57.205000000000005,0.69
2020/7/4 3:45,299.63,1004.24,87.25,2.09,61.02,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25227,57.205000000000005,0.42
2020/7/4 4:00,299.61,1004.24,86.78,1.86,60.69,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25228,57.205000000000005,0.16
2020/7/4 4:15,299.87,1004.07,86.97,1.86,60.84,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25229,57.205000000000005,0.17
2020/7/4 4:30,300.12,1003.9,87.17,1.85,61.57,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25230,57.205000000000005,0.18
2020/7/4 4:45,300.37,1003.73,87.36,1.85,61.53,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25231,57.205000000000005,0.18
2020/7/4 5:00,300.63,1003.55,87.56,1.85,61.36,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25232,57.205000000000005,0.19
2020/7/4 5:15,300.45,1003.38,87.85,1.98,60.92,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25233,57.205000000000005,0.2
2020/7/4 5:30,300.27,1003.2,88.14,2.12,61.13,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25234,57.205000000000005,0.2
2020/7/4 5:45,300.09,1003.03,88.43,2.26,61.81,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25235,57.205000000000005,0.21
2020/7/4 6:00,299.92,1002.85,88.72,2.39,62.3,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25236,57.205000000000005,0.21
2020/7/4 6:15,299.77,1002.7,88.83,2.19,62.35,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25237,57.205000000000005,1.52
2020/7/4 6:30,299.62,1002.54,88.95,1.98,62.67,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25238,57.205000000000005,2.82
2020/7/4 6:45,299.48,1002.38,89.07,1.78,63.4,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25239,57.205000000000005,4.13
2020/7/4 7:00,299.33,1002.23,89.18,1.57,64.3,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25240,57.205000000000005,5.43
2020/7/4 7:15,299.18,1002.12,89.3,1.59,65.1,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25241,57.205000000000005,5.19
2020/7/4 7:30,299.03,1002.01,89.41,1.61,65.57,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25242,57.205000000000005,4.96
2020/7/4 7:45,298.87,1001.9,89.53,1.64,65.25,0.0,0.0,0.0,0.0,0.4270833333333333,0.36607142857142855,25243,57.205000000000005,4.72
2020/7/4 8:00,298.72,1001.79,89.64,1.66,64.89,0.0,0.0,0.0,0.0,0.4166666666666667,0.36607142857142855,25244,57.205000000000005,4.48
2020/7/4 8:15,298.73,1001.65,90.12,1.82,65.15,0.0,0.0,0.0,0.0,0.40625,0.36607142857142855,25245,57.205000000000005,4.52
2020/7/4 8:30,298.74,1001.5,90.61,1.98,65.89,0.0,0.0,0.0,0.0,0.3958333333333333,0.36607142857142855,25246,57.205000000000005,4.56
2020/7/4 8:45,298.75,1001.35,91.09,2.14,66.13,0.0,0.0,0.0,0.0,0.3854166666666667,0.36607142857142855,25247,57.205000000000005,4.6
2020/7/4 9:00,298.77,1001.2,91.57,2.3,66.68,0.0,0.0,0.0,0.0,0.375,0.36607142857142855,25248,57.205000000000005,4.64
2020/7/4 9:15,298.51,1001.3,91.82,2.38,66.07,0.0,0.0,0.0,0.0,0.3645833333333333,0.36607142857142855,25249,57.205000000000005,4.35
2020/7/4 9:30,298.26,1001.39,92.06,2.46,65.68,0.0,0.0,0.0,0.0,0.3541666666666667,0.36607142857142855,25250,57.205000000000005,4.05
2020/7/4 9:45,298.01,1001.48,92.3,2.54,65.02,0.0,0.0,0.0,0.0,0.34375,0.36607142857142855,25251,57.205000000000005,3.76
2020/7/4 10:00,297.76,1001.58,92.54,2.62,63.91,0.0,0.0,0.0,0.0,0.3333333333333333,0.36607142857142855,25252,57.205000000000005,3.46
2020/7/4 10:15,297.92,1001.5,92.81,2.53,63.05,0.0,0.0,0.0,0.0,0.3229166666666667,0.36607142857142855,25253,57.205000000000005,2.91
2020/7/4 10:30,298.09,1001.43,93.07,2.43,62.11,0.0,0.0,0.0,0.0,0.3125,0.36607142857142855,25254,57.205000000000005,2.35
2020/7/4 10:45,298.25,1001.35,93.34,2.34,61.66,0.0,0.0,0.0,0.0,0.3020833333333333,0.36607142857142855,25255,57.205000000000005,1.8
2020/7/4 11:00,298.42,1001.28,93.6,2.24,61.88,0.0,0.0,0.0,0.0,0.2916666666666667,0.36607142857142855,25256,57.205000000000005,1.24
2020/7/4 11:15,298.56,1001.4,93.78,2.15,61.71,0.0,0.0,0.0,0.0,0.28125,0.36607142857142855,25257,57.205000000000005,0.99
2020/7/4 11:30,298.71,1001.52,93.96,2.06,61.52,0.0,0.0,0.0,0.0,0.2708333333333333,0.36607142857142855,25258,57.205000000000005,0.74
2020/7/4 11:45,298.85,1001.64,94.14,1.97,61.41,0.0,0.0,0.0,0.0,0.2604166666666667,0.36607142857142855,25259,57.205000000000005,0.49
2020/7/4 12:00,299.0,1001.76,94.32,1.88,60.95,0.0,0.0,0.0,0.0,0.25,0.36607142857142855,25260,57.205000000000005,0.24
2020/7/4 12:15,299.11,1001.77,94.52,1.94,61.08,0.0,0.0,0.0,0.0,0.23958333333333334,0.36607142857142855,25261,57.205000000000005,0.3
2020/7/4 12:30,299.22,1001.78,94.72,2.0,61.47,0.0,0.0,0.0,0.0,0.22916666666666666,0.36607142857142855,25262,57.205000000000005,0.35
2020/7/4 12:45,299.33,1001.8,94.92,2.06,61.64,0.0,0.0,0.0,0.0,0.21875,0.36607142857142855,25263,57.205000000000005,0.41
2020/7/4 13:00,299.44,1001.81,95.12,2.12,61.79,0.0,0.0,0.0,0.0,0.20833333333333334,0.36607142857142855,25264,57.205000000000005,0.46
2020/7/4 13:15,299.39,1001.86,95.21,2.21,62.02,0.0,0.0,0.0,0.0,0.19791666666666666,0.36607142857142855,25265,57.205000000000005,0.49
2020/7/4 13:30,299.33,1001.92,95.31,2.3,62.27,0.0,0.0,0.0,0.0,0.1875,0.36607142857142855,25266,57.205000000000005,0.53
2020/7/4 13:45,299.28,1001.97,95.4,2.4,62.58,0.0,0.0,0.0,0.0,0.17708333333333334,0.36607142857142855,25267,57.205000000000005,0.56
2020/7/4 14:00,299.22,1002.03,95.5,2.49,62.37,0.0,0.0,0.0,0.0,0.16666666666666666,0.36607142857142855,25268,57.205000000000005,0.59
2020/7/4 14:15,299.11,1001.98,95.5,2.55,62.14,0.0,0.0,0.0,0.0,0.15625,0.36607142857142855,25269,57.205000000000005,0.69
2020/7/4 14:30,298.99,1001.93,95.51,2.61,62.47,0.0,0.0,0.0,0.0,0.14583333333333334,0.36607142857142855,25270,57.205000000000005,0.78
2020/7/4 14:45,298.88,1001.89,95.51,2.68,63.34,0.0,0.0,0.0,0.0,0.13541666666666666,0.36607142857142855,25271,57.205000000000005,0.88
2020/7/4 15:00,298.77,1001.84,95.51,2.74,64.09,0.0,0.0,0.0,0.0,0.125,0.36607142857142855,25272,57.205000000000005,0.98
2020/7/4 15:15,298.78,1001.66,95.5,2.81,64.3,0.0,0.0,0.0,0.0,0.11458333333333333,0.36607142857142855,25273,57.205000000000005,0.99
2020/7/4 15:30,298.79,1001.48,95.48,2.88,64.67,0.0,0.0,0.0,0.0,0.10416666666666667,0.36607142857142855,25274,57.205000000000005,1.0
2020/7/4 15:45,298.8,1001.3,95.46,2.95,64.67,0.0,0.0,0.0,0.0,0.09375,0.36607142857142855,25275,57.205000000000005,1.02
2020/7/4 16:00,298.81,1001.11,95.44,3.02,65.01,0.0,0.0,0.0,0.0,0.08333333333333333,0.36607142857142855,25276,57.205000000000005,1.03
2020/7/4 16:15,298.76,1000.99,95.44,2.96,65.35,0.0,0.0,0.0,0.0,0.07291666666666667,0.36607142857142855,25277,57.205000000000005,1.21
2020/7/4 16:30,298.72,1000.86,95.44,2.9,65.54,0.0,0.0,0.0,0.0,0.0625,0.36607142857142855,25278,57.205000000000005,1.39
2020/7/4 16:45,298.68,1000.74,95.44,2.83,65.81,0.0,0.0,0.0,0.0,0.052083333333333336,0.36607142857142855,25279,57.205000000000005,1.57
2020/7/4 17:00,298.64,1000.61,95.44,2.77,66.26,0.0,0.0,0.0,0.0,0.041666666666666664,0.36607142857142855,25280,57.205000000000005,1.75
2020/7/4 17:15,298.67,1000.43,95.4,2.6,66.87,0.0,0.0,0.0,0.0,0.03125,0.36607142857142855,25281,57.205000000000005,1.88
2020/7/4 17:30,298.71,1000.25,95.36,2.43,67.08,0.0,0.0,0.0,0.0,0.020833333333333332,0.36607142857142855,25282,57.205000000000005,2.0
2020/7/4 17:45,298.75,1000.06,95.33,2.26,66.95,0.0,0.0,0.0,0.0,0.010416666666666666,0.36607142857142855,25283,57.205000000000005,2.13
2020/7/4 18:00,298.78,999.88,95.29,2.1,66.86,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25284,57.205000000000005,2.25
2020/7/4 18:15,298.79,999.79,95.29,2.1,66.57,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25285,57.205000000000005,3.35
2020/7/4 18:30,298.79,999.69,95.28,2.1,66.49,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25286,57.205000000000005,4.46
2020/7/4 18:45,298.8,999.6,95.28,2.11,66.42,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25287,57.205000000000005,5.56
2020/7/4 19:00,298.8,999.5,95.28,2.11,66.41,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25288,57.205000000000005,6.66
2020/7/4 19:15,298.8,999.35,95.44,2.1,66.65,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25289,57.205000000000005,6.55
2020/7/4 19:30,298.79,999.2,95.59,2.09,67.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25290,57.205000000000005,6.44
2020/7/4 19:45,298.79,999.05,95.75,2.07,68.2,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25291,57.205000000000005,6.33
2020/7/4 20:00,298.78,998.9,95.9,2.06,68.88,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25292,57.205000000000005,6.22
2020/7/4 20:15,298.79,998.98,96.04,2.24,68.87,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25293,57.205000000000005,5.98
2020/7/4 20:30,298.79,999.07,96.18,2.41,69.32,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25294,57.205000000000005,5.74
2020/7/4 20:45,298.8,999.16,96.32,2.59,70.09,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25295,57.205000000000005,5.5
2020/7/4 21:00,298.81,999.24,96.45,2.77,70.19,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25296,57.205000000000005,5.26
2020/7/4 21:15,298.94,999.16,96.21,2.5,70.34,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25297,57.205000000000005,5.45
2020/7/4 21:30,299.07,999.08,95.97,2.24,71.22,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25298,57.205000000000005,5.64
2020/7/4 21:45,299.2,999.0,95.73,1.98,71.72,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25299,57.205000000000005,5.82
2020/7/4 22:00,299.34,998.91,95.49,1.72,71.92,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25300,57.205000000000005,6.01
2020/7/4 22:15,299.22,998.99,95.39,1.74,72.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25301,57.205000000000005,6.01
2020/7/4 22:30,299.11,999.06,95.29,1.76,71.92,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25302,57.205000000000005,6.01
2020/7/4 22:45,298.99,999.14,95.19,1.77,72.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25303,57.205000000000005,6.01
2020/7/4 23:00,298.88,999.21,95.09,1.79,71.89,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25304,57.205000000000005,6.01
2020/7/4 23:15,298.78,999.2,95.16,1.91,70.84,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25305,57.205000000000005,6.13
2020/7/4 23:30,298.69,999.19,95.24,2.03,70.46,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25306,57.205000000000005,6.25
2020/7/4 23:45,298.6,999.18,95.31,2.15,70.89,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25307,57.205000000000005,6.37
2020/7/5 0:00,298.5,999.17,95.39,2.27,68.38,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25308,57.205000000000005,6.49
2020/7/5 0:15,298.39,999.24,95.28,2.28,68.28,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25309,57.205000000000005,6.34
2020/7/5 0:30,298.27,999.3,95.17,2.28,67.62,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25310,57.205000000000005,6.19
2020/7/5 0:45,298.16,999.36,95.06,2.29,67.38,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25311,57.205000000000005,6.03
2020/7/5 1:00,298.04,999.42,94.95,2.3,67.11,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25312,57.205000000000005,5.88
2020/7/5 1:15,298.33,999.4,94.84,2.3,66.94,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25313,57.205000000000005,5.48
2020/7/5 1:30,298.63,999.37,94.74,2.3,66.0,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25314,57.205000000000005,5.09
2020/7/5 1:45,298.92,999.34,94.64,2.31,65.01,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25315,57.205000000000005,4.69
2020/7/5 2:00,299.22,999.32,94.53,2.31,64.98,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25316,57.205000000000005,4.29
2020/7/5 2:15,299.08,999.29,94.75,2.32,64.87,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25317,57.205000000000005,4.01
2020/7/5 2:30,298.95,999.27,94.97,2.32,65.12,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25318,57.205000000000005,3.73
2020/7/5 2:45,298.82,999.25,95.19,2.33,65.17,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25319,57.205000000000005,3.45
2020/7/5 3:00,298.69,999.22,95.41,2.34,64.81,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25320,57.205000000000005,3.17
2020/7/5 3:15,298.64,999.19,95.76,2.27,64.41,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25321,57.205000000000005,2.71
2020/7/5 3:30,298.6,999.15,96.11,2.21,64.09,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25322,57.205000000000005,2.24
2020/7/5 3:45,298.55,999.11,96.47,2.14,63.82,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25323,57.205000000000005,1.78
2020/7/5 4:00,298.5,999.07,96.82,2.07,64.02,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25324,57.205000000000005,1.31
2020/7/5 4:15,299.02,998.9,96.96,2.05,64.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25325,57.205000000000005,1.2
2020/7/5 4:30,299.53,998.73,97.09,2.03,64.31,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25326,57.205000000000005,1.08
2020/7/5 4:45,300.05,998.57,97.23,2.01,64.53,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25327,57.205000000000005,0.97
2020/7/5 5:00,300.57,998.4,97.36,2.0,64.89,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25328,57.205000000000005,0.85
2020/7/5 5:15,300.65,998.26,97.18,2.0,64.47,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25329,57.205000000000005,0.75
2020/7/5 5:30,300.74,998.12,97.0,2.0,63.84,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25330,57.205000000000005,0.65
2020/7/5 5:45,300.82,997.98,96.82,2.0,63.48,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25331,57.205000000000005,0.54
2020/7/5 6:00,300.91,997.84,96.63,2.0,63.38,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25332,57.205000000000005,0.44
2020/7/5 6:15,300.9,997.73,96.1,1.95,63.45,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25333,57.205000000000005,0.55
2020/7/5 6:30,300.89,997.63,95.57,1.89,64.23,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25334,57.205000000000005,0.65
2020/7/5 6:45,300.88,997.52,95.04,1.84,65.31,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25335,57.205000000000005,0.76
2020/7/5 7:00,300.87,997.42,94.51,1.79,66.35,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25336,57.205000000000005,0.86
2020/7/5 7:15,301.02,997.2,94.53,1.7,67.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25337,57.205000000000005,1.02
2020/7/5 7:30,301.17,996.98,94.55,1.62,67.71,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25338,57.205000000000005,1.18
2020/7/5 7:45,301.33,996.77,94.57,1.53,68.31,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25339,57.205000000000005,1.34
2020/7/5 8:00,301.48,996.55,94.59,1.44,69.53,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25340,57.205000000000005,1.5
2020/7/5 8:15,301.56,996.48,94.47,1.66,70.11,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25341,57.205000000000005,1.98
2020/7/5 8:30,301.64,996.4,94.35,1.87,69.98,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25342,57.205000000000005,2.45
2020/7/5 8:45,301.73,996.33,94.22,2.09,70.18,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25343,57.205000000000005,2.93
2020/7/5 9:00,301.81,996.25,94.1,2.3,71.03,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25344,57.205000000000005,3.4
2020/7/5 9:15,301.14,996.26,93.82,2.46,70.99,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25345,57.205000000000005,3.56
2020/7/5 9:30,300.47,996.27,93.54,2.61,70.75,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25346,57.205000000000005,3.73
2020/7/5 9:45,299.81,996.28,93.27,2.77,70.25,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25347,57.205000000000005,3.9
2020/7/5 10:00,299.14,996.28,92.99,2.92,68.93,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25348,57.205000000000005,4.06
2020/7/5 10:15,299.25,996.43,93.31,2.82,68.27,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25349,57.205000000000005,3.97
2020/7/5 10:30,299.37,996.57,93.64,2.71,67.79,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25350,57.205000000000005,3.88
2020/7/5 10:45,299.49,996.72,93.96,2.61,68.1,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25351,57.205000000000005,3.78
2020/7/5 11:00,299.6,996.86,94.29,2.51,68.32,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25352,57.205000000000005,3.69
2020/7/5 11:15,299.68,996.8,94.56,2.58,69.16,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25353,57.205000000000005,3.3
2020/7/5 11:30,299.77,996.73,94.83,2.65,69.46,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25354,57.205000000000005,2.92
2020/7/5 11:45,299.85,996.67,95.1,2.72,69.84,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25355,57.205000000000005,2.53
2020/7/5 12:00,299.93,996.61,95.37,2.79,69.5,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25356,57.205000000000005,2.14
2020/7/5 12:15,299.98,996.7,95.41,2.98,69.24,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25357,57.205000000000005,1.88
2020/7/5 12:30,300.03,996.79,95.46,3.16,69.22,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25358,57.205000000000005,1.63
2020/7/5 12:45,300.08,996.88,95.5,3.35,69.74,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25359,57.205000000000005,1.37
2020/7/5 13:00,300.13,996.97,95.54,3.54,70.4,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25360,57.205000000000005,1.11
2020/7/5 13:15,300.05,997.02,95.34,3.57,70.34,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25361,57.205000000000005,1.05
2020/7/5 13:30,299.98,997.07,95.14,3.6,69.3,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25362,57.205000000000005,0.99
2020/7/5 13:45,299.91,997.12,94.94,3.63,68.54,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25363,57.205000000000005,0.93
2020/7/5 14:00,299.83,997.17,94.74,3.66,67.55,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25364,57.205000000000005,0.87
2020/7/5 14:15,299.68,997.13,94.78,3.45,66.89,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25365,57.205000000000005,0.96
2020/7/5 14:30,299.54,997.09,94.81,3.25,67.0,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25366,57.205000000000005,1.05
2020/7/5 14:45,299.39,997.05,94.84,3.05,68.05,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25367,57.205000000000005,1.13
2020/7/5 15:00,299.24,997.01,94.88,2.84,69.28,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25368,57.205000000000005,1.22
2020/7/5 15:15,299.26,996.94,94.88,2.79,70.2,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25369,57.205000000000005,1.32
2020/7/5 15:30,299.27,996.87,94.88,2.73,70.72,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25370,57.205000000000005,1.42
2020/7/5 15:45,299.29,996.8,94.88,2.68,70.61,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25371,57.205000000000005,1.53
2020/7/5 16:00,299.31,996.73,94.88,2.62,70.77,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25372,57.205000000000005,1.63
2020/7/5 16:15,299.21,996.62,95.15,2.73,70.78,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25373,57.205000000000005,2.26
2020/7/5 16:30,299.12,996.51,95.42,2.83,70.61,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25374,57.205000000000005,2.88
2020/7/5 16:45,299.03,996.4,95.69,2.93,70.69,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25375,57.205000000000005,3.51
2020/7/5 17:00,298.94,996.29,95.96,3.03,70.77,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25376,57.205000000000005,4.13
2020/7/5 17:15,298.93,996.21,96.14,2.97,71.06,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25377,57.205000000000005,4.65
2020/7/5 17:30,298.93,996.13,96.31,2.91,71.89,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25378,57.205000000000005,5.16
2020/7/5 17:45,298.92,996.05,96.49,2.85,71.93,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25379,57.205000000000005,5.68
2020/7/5 18:00,298.91,995.97,96.66,2.79,71.48,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25380,57.205000000000005,6.19
2020/7/5 18:15,298.92,995.93,96.7,2.64,70.64,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25381,57.205000000000005,5.02
2020/7/5 18:30,298.93,995.89,96.74,2.5,70.2,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25382,57.205000000000005,3.86
2020/7/5 18:45,298.94,995.85,96.78,2.36,70.03,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25383,57.205000000000005,2.69
2020/7/5 19:00,298.94,995.8,96.82,2.22,69.64,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25384,57.205000000000005,1.52
2020/7/5 19:15,298.85,995.72,96.94,2.11,70.03,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25385,57.205000000000005,2.77
2020/7/5 19:30,298.76,995.65,97.05,1.99,70.35,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25386,57.205000000000005,4.03
2020/7/5 19:45,298.66,995.57,97.17,1.88,70.01,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25387,57.205000000000005,5.28
2020/7/5 20:00,298.57,995.49,97.28,1.76,70.0,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25388,57.205000000000005,6.53
2020/7/5 20:15,298.55,995.51,97.32,1.55,69.84,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25389,57.205000000000005,7.52
2020/7/5 20:30,298.53,995.53,97.35,1.34,70.19,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25390,57.205000000000005,8.52
2020/7/5 20:45,298.51,995.55,97.39,1.12,70.4,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25391,57.205000000000005,9.51
2020/7/5 21:00,298.49,995.57,97.43,0.91,70.07,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25392,57.205000000000005,10.5
2020/7/5 21:15,298.61,995.69,97.31,0.98,69.97,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25393,57.205000000000005,10.94
2020/7/5 21:30,298.74,995.81,97.2,1.06,70.62,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25394,57.205000000000005,11.39
2020/7/5 21:45,298.86,995.93,97.09,1.13,71.05,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25395,57.205000000000005,11.83
2020/7/5 22:00,298.98,996.05,96.98,1.2,70.85,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25396,57.205000000000005,12.27
2020/7/5 22:15,298.95,996.23,97.07,1.36,70.85,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25397,57.205000000000005,12.28
2020/7/5 22:30,298.93,996.41,97.17,1.53,70.8,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25398,57.205000000000005,12.29
2020/7/5 22:45,298.9,996.59,97.26,1.69,70.96,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25399,57.205000000000005,12.29
2020/7/5 23:00,298.88,996.77,97.35,1.85,70.13,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25400,57.205000000000005,12.3
2020/7/5 23:15,298.8,996.7,97.1,1.8,70.63,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25401,57.205000000000005,12.04
2020/7/5 23:30,298.73,996.62,96.85,1.74,71.02,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25402,57.205000000000005,11.78
2020/7/5 23:45,298.66,996.54,96.6,1.68,71.02,0.0,0.0,0.0,0.0,0.0,0.36607142857142855,25403,57.205000000000005,11.51
