date,t2m,sp,rh,wind_speed,pwv,tp,Q,M
2021/2/23 12:00,288.8,1013.26,62.54,2.28,24.4,0.1,1,0.1
2021/2/23 12:15,288.77,1013.36,63.12,2.38,25.09,0.23,1,0.23
2021/2/23 12:30,288.74,1013.45,63.71,2.48,25.92,0.36,1,0.36
2021/2/23 12:45,288.7,1013.54,64.29,2.58,26.14,0.48,1,0.48
2021/2/23 13:00,288.67,1013.64,64.88,2.69,25.97,0.61,1,0.61
2021/2/23 13:15,288.44,1013.63,65.49,2.65,25.4,0.46,1,0.46
2021/2/23 13:30,288.22,1013.62,66.11,2.61,25.28,0.31,1,0.31
2021/2/23 13:45,288.0,1013.61,66.72,2.57,26.2,0.15,1,0.15
2021/2/23 15:30,286.91,1013.47,67.75,2.7,26.14,0.01,7,0.01
2021/2/23 15:45,286.97,1013.38,67.92,2.7,26.44,0.01,1,0.01
2021/2/23 16:00,287.03,1013.29,68.09,2.71,26.64,0.01,1,0.01
2021/2/23 16:15,286.87,1013.3,68.05,2.71,26.42,0.01,1,0.01
2021/2/23 16:30,286.71,1013.3,68.0,2.71,25.98,0.01,1,0.01
2021/2/23 16:45,286.55,1013.3,67.95,2.71,25.45,0.01,1,0.01
2021/2/23 17:00,286.39,1013.3,67.9,2.71,25.11,0.01,1,0.01
2021/2/23 17:15,286.36,1013.28,67.94,2.71,24.72,0.02,1,0.02
2021/2/23 17:30,286.33,1013.25,67.97,2.71,24.42,0.03,1,0.03
2021/2/23 17:45,286.29,1013.23,68.01,2.71,24.12,0.04,1,0.04
2021/2/23 18:00,286.26,1013.21,68.04,2.72,23.93,0.05,1,0.05
2021/2/23 18:15,286.27,1013.17,68.11,2.78,23.59,0.05,1,0.05
2021/2/23 18:30,286.29,1013.13,68.18,2.84,23.32,0.04,1,0.04
2021/2/23 18:45,286.3,1013.1,68.24,2.91,23.34,0.04,1,0.04
2021/2/23 19:00,286.31,1013.06,68.31,2.97,23.46,0.03,1,0.03
2021/2/23 19:15,286.14,1012.95,68.57,3.01,23.22,0.02,1,0.02
2021/2/23 19:30,285.97,1012.84,68.82,3.04,22.96,0.02,1,0.02
2021/2/23 19:45,285.8,1012.72,69.08,3.08,22.71,0.01,1,0.01
2021/2/23 20:15,285.64,1012.69,69.51,3.03,21.38,0.01,2,0.01
2021/2/23 20:30,285.66,1012.78,69.68,2.95,21.83,0.01,1,0.01
2021/2/23 20:45,285.67,1012.86,69.85,2.86,22.28,0.02,1,0.02
2021/2/23 21:00,285.69,1012.94,70.03,2.78,22.49,0.02,1,0.02
2021/2/23 21:15,285.65,1013.1,71.73,2.84,22.92,0.03,1,0.03
2021/2/23 21:30,285.61,1013.27,73.44,2.9,23.12,0.03,1,0.03
2021/2/23 21:45,285.58,1013.43,75.14,2.96,22.81,0.03,1,0.03
2021/2/23 22:00,285.54,1013.59,76.85,3.02,22.6,0.04,1,0.04
2021/2/23 22:15,285.5,1013.79,77.65,3.05,22.85,0.03,1,0.03
2021/2/23 22:30,285.46,1013.99,78.44,3.09,23.08,0.03,1,0.03
2021/2/23 22:45,285.43,1014.19,79.24,3.13,23.07,0.03,1,0.03
2021/2/23 23:00,285.39,1014.38,80.03,3.17,22.62,0.02,1,0.02
2021/2/23 23:15,285.39,1014.38,81.5,3.26,22.63,0.02,1,0.02
2021/2/23 23:30,285.39,1014.37,82.97,3.36,22.88,0.01,1,0.01
2021/2/23 23:45,285.38,1014.37,84.44,3.46,23.09,0.01,1,0.01
2021/2/24 6:30,289.25,1009.72,61.02,3.85,25.55,0.01,27,0.01
2021/2/24 6:45,289.24,1009.49,61.61,3.77,26.37,0.01,1,0.01
2021/2/24 7:00,289.22,1009.27,62.2,3.7,27.05,0.01,1,0.01
2021/2/24 7:15,289.04,1009.18,63.83,3.61,27.16,0.24,1,0.24
2021/2/24 7:30,288.85,1009.09,65.46,3.51,26.94,0.47,1,0.47
2021/2/24 7:45,288.66,1009.01,67.09,3.41,26.67,0.7,1,0.7
2021/2/24 8:00,288.47,1008.92,68.72,3.32,26.23,0.93,1,0.93
2021/2/24 8:15,288.31,1008.9,69.55,3.06,25.85,0.81,1,0.81
2021/2/24 8:30,288.14,1008.87,70.39,2.8,25.95,0.69,1,0.69
2021/2/24 8:45,287.98,1008.85,71.22,2.54,26.35,0.56,1,0.56
2021/2/24 9:00,287.81,1008.82,72.06,2.28,27.1,0.44,1,0.44
2021/2/24 9:15,287.43,1009.07,75.72,2.21,27.87,0.4,1,0.4
2021/2/24 9:30,287.05,1009.31,79.38,2.14,28.3,0.36,1,0.36
2021/2/24 9:45,286.67,1009.56,83.04,2.08,28.35,0.32,1,0.32
2021/2/24 10:00,286.29,1009.8,86.7,2.01,27.74,0.28,1,0.28
2021/2/24 10:15,286.26,1009.76,86.65,2.22,27.71,0.31,1,0.31
2021/2/24 10:30,286.24,1009.72,86.61,2.43,27.1,0.34,1,0.34
2021/2/24 10:45,286.21,1009.69,86.57,2.64,26.16,0.37,1,0.37
2021/2/24 11:00,286.19,1009.65,86.52,2.85,25.6,0.4,1,0.4
2021/2/24 11:15,286.2,1009.68,86.92,2.94,25.04,0.48,1,0.48
2021/2/24 11:30,286.21,1009.72,87.32,3.04,24.82,0.56,1,0.56
2021/2/24 11:45,286.22,1009.76,87.72,3.13,24.59,0.65,1,0.65
2021/2/24 12:00,286.24,1009.8,88.12,3.23,24.49,0.73,1,0.73
2021/2/24 12:15,286.22,1009.86,88.48,3.21,25.03,0.73,1,0.73
2021/2/24 12:30,286.21,1009.91,88.84,3.19,25.77,0.74,1,0.74
2021/2/24 12:45,286.19,1009.97,89.2,3.18,26.06,0.74,1,0.74
2021/2/24 13:00,286.18,1010.03,89.55,3.16,26.03,0.74,1,0.74
2021/2/24 13:15,286.15,1010.12,89.71,3.19,26.4,0.73,1,0.73
2021/2/24 13:30,286.12,1010.21,89.86,3.22,26.52,0.71,1,0.71
2021/2/24 13:45,286.1,1010.3,90.01,3.26,26.76,0.7,1,0.7
2021/2/24 14:00,286.07,1010.39,90.17,3.29,27.14,0.68,1,0.68
2021/2/24 14:15,285.88,1010.36,90.48,3.43,27.22,0.65,1,0.65
2021/2/24 14:30,285.68,1010.32,90.79,3.57,27.4,0.61,1,0.61
2021/2/24 14:45,285.48,1010.29,91.1,3.71,27.95,0.58,1,0.58
2021/2/24 15:00,285.29,1010.26,91.4,3.85,28.16,0.54,1,0.54
2021/2/24 15:15,285.35,1010.39,91.38,3.99,28.33,0.59,1,0.59
2021/2/24 15:30,285.42,1010.52,91.36,4.13,28.73,0.63,1,0.63
2021/2/24 15:45,285.49,1010.65,91.33,4.27,29.08,0.68,1,0.68
2021/2/24 16:00,285.55,1010.78,91.31,4.42,29.31,0.72,1,0.72
2021/2/24 16:15,285.33,1010.77,91.23,4.59,30.09,0.81,1,0.81
2021/2/24 16:30,285.11,1010.75,91.15,4.76,30.72,0.9,1,0.9
2021/2/24 16:45,284.89,1010.74,91.08,4.93,31.03,0.99,1,0.99
2021/2/24 17:00,284.67,1010.72,91.0,5.1,30.87,1.08,1,1.08
2021/2/24 17:15,284.57,1010.77,91.08,5.29,30.73,1.21,1,1.21
2021/2/24 17:30,284.48,1010.82,91.16,5.48,30.26,1.34,1,1.34
2021/2/24 17:45,284.38,1010.87,91.24,5.66,29.91,1.46,1,1.46
2021/2/24 18:00,284.29,1010.91,91.32,5.85,29.5,1.59,1,1.59
2021/2/24 18:15,284.14,1010.9,91.49,5.98,29.44,1.49,1,1.49
2021/2/24 18:30,284.0,1010.89,91.67,6.11,29.31,1.39,1,1.39
2021/2/24 18:45,283.85,1010.87,91.85,6.23,29.2,1.28,1,1.28
2021/2/24 19:00,283.71,1010.86,92.03,6.36,28.9,1.18,1,1.18
2021/2/24 19:15,283.26,1010.94,92.16,6.48,28.95,1.13,1,1.13
2021/2/24 19:30,282.81,1011.02,92.29,6.6,28.53,1.09,1,1.09
2021/2/24 19:45,282.37,1011.1,92.43,6.71,28.02,1.04,1,1.04
2021/2/24 20:00,281.92,1011.18,92.56,6.83,27.13,0.99,1,0.99
2021/2/24 20:15,281.67,1011.25,92.63,6.93,27.17,0.94,1,0.94
2021/2/24 20:30,281.43,1011.32,92.71,7.03,27.51,0.9,1,0.9
2021/2/24 20:45,281.18,1011.39,92.79,7.13,27.96,0.85,1,0.85
2021/2/24 21:00,280.93,1011.46,92.86,7.23,28.13,0.8,1,0.8
2021/2/24 21:15,280.58,1011.76,92.84,7.27,27.82,0.75,1,0.75
2021/2/24 21:30,280.24,1012.06,92.83,7.31,27.74,0.69,1,0.69
2021/2/24 21:45,279.89,1012.36,92.81,7.35,27.33,0.64,1,0.64
2021/2/24 22:00,279.54,1012.66,92.8,7.39,26.52,0.58,1,0.58
2021/2/24 22:15,279.61,1012.66,92.68,7.27,26.23,0.53,1,0.53
2021/2/24 22:30,279.68,1012.65,92.56,7.14,26.23,0.49,1,0.49
2021/2/24 22:45,279.75,1012.65,92.44,7.02,26.06,0.44,1,0.44
2021/2/24 23:00,279.82,1012.64,92.32,6.89,25.88,0.39,1,0.39
2021/2/24 23:15,279.86,1012.82,92.42,6.89,25.65,0.35,1,0.35
2021/2/24 23:30,279.9,1012.99,92.52,6.89,25.62,0.32,1,0.32
2021/2/24 23:45,279.95,1013.17,92.62,6.89,25.75,0.28,1,0.28
2021/2/25 0:00,279.99,1013.35,92.72,6.89,26.29,0.24,1,0.24
2021/2/25 0:15,280.0,1013.49,92.58,7.03,26.35,0.19,1,0.19
2021/2/25 0:30,280.01,1013.63,92.44,7.16,26.12,0.14,1,0.14
2021/2/25 0:45,280.01,1013.76,92.3,7.3,25.59,0.09,1,0.09
2021/2/25 1:00,280.02,1013.9,92.16,7.44,25.06,0.04,1,0.04
2021/2/25 1:15,280.02,1014.02,92.17,7.33,25.21,0.03,1,0.03
2021/2/25 1:30,280.02,1014.14,92.19,7.22,25.21,0.03,1,0.03
2021/2/25 1:45,280.03,1014.26,92.2,7.1,25.41,0.03,1,0.03
2021/2/25 2:00,280.03,1014.39,92.22,6.99,25.27,0.02,1,0.02
2021/2/25 2:15,279.99,1014.52,92.19,6.85,24.67,0.02,1,0.02
2021/2/25 2:30,279.95,1014.64,92.17,6.71,24.35,0.02,1,0.02
2021/2/25 2:45,279.92,1014.77,92.15,6.57,24.04,0.01,1,0.01
2021/2/25 3:00,279.88,1014.9,92.13,6.43,23.78,0.01,1,0.01
2021/2/25 3:15,279.93,1014.88,92.01,6.46,23.61,0.01,1,0.01
2021/2/25 3:30,279.97,1014.85,91.89,6.48,23.1,0.01,1,0.01
2021/2/25 3:45,280.02,1014.82,91.77,6.5,22.92,0.01,1,0.01
2021/2/25 4:00,280.07,1014.79,91.65,6.53,23.1,0.01,1,0.01
2021/2/25 4:15,279.96,1014.65,91.49,6.57,23.24,0.01,1,0.01
2021/2/25 4:30,279.86,1014.5,91.33,6.61,23.3,0.01,1,0.01
2021/2/25 4:45,279.75,1014.36,91.17,6.65,23.27,0.01,1,0.01
2021/2/25 5:00,279.65,1014.21,91.01,6.69,22.99,0.01,1,0.01
2021/2/25 5:15,279.6,1014.13,90.68,6.67,22.87,0.01,1,0.01
2021/2/25 5:30,279.55,1014.04,90.34,6.66,22.58,0.02,1,0.02
2021/2/25 5:45,279.51,1013.95,90.01,6.64,22.38,0.02,1,0.02
2021/2/25 6:00,279.46,1013.86,89.68,6.63,22.3,0.02,1,0.02
2021/2/25 6:15,279.43,1013.69,89.44,6.61,22.06,0.03,1,0.03
2021/2/25 6:30,279.39,1013.52,89.21,6.6,21.75,0.05,1,0.05
2021/2/25 6:45,279.36,1013.35,88.97,6.58,21.86,0.06,1,0.06
2021/2/25 7:00,279.32,1013.18,88.73,6.57,22.0,0.07,1,0.07
2021/2/25 7:15,279.3,1013.2,88.46,6.6,21.63,0.06,1,0.06
2021/2/25 7:30,279.27,1013.22,88.2,6.64,21.46,0.05,1,0.05
2021/2/25 7:45,279.25,1013.23,87.93,6.68,21.58,0.04,1,0.04
2021/2/25 8:00,279.23,1013.25,87.66,6.71,21.57,0.03,1,0.03
2021/2/25 8:15,279.26,1013.27,87.47,6.74,21.51,0.03,1,0.03
2021/2/25 8:30,279.3,1013.29,87.28,6.77,21.17,0.03,1,0.03
2021/2/25 8:45,279.33,1013.32,87.1,6.8,20.88,0.02,1,0.02
2021/2/25 9:00,279.37,1013.34,86.91,6.82,21.62,0.02,1,0.02
2021/2/25 9:15,279.3,1013.54,86.88,6.8,22.34,0.03,1,0.03
2021/2/25 9:30,279.23,1013.73,86.85,6.78,22.89,0.04,1,0.04
2021/2/25 9:45,279.17,1013.93,86.82,6.76,23.0,0.04,1,0.04
2021/2/25 10:00,279.1,1014.13,86.8,6.73,22.86,0.05,1,0.05
2021/2/25 10:15,279.15,1014.19,86.7,6.72,22.94,0.06,1,0.06
2021/2/25 10:30,279.2,1014.25,86.61,6.71,22.86,0.07,1,0.07
2021/2/25 10:45,279.25,1014.3,86.52,6.69,22.97,0.08,1,0.08
2021/2/25 11:00,279.3,1014.36,86.43,6.68,22.86,0.09,1,0.09
2021/2/25 11:15,279.37,1014.46,86.23,6.65,23.01,0.1,1,0.1
2021/2/25 11:30,279.44,1014.57,86.02,6.62,23.07,0.11,1,0.11
2021/2/25 11:45,279.51,1014.67,85.82,6.59,23.41,0.11,1,0.11
2021/2/25 12:00,279.57,1014.77,85.62,6.56,23.77,0.12,1,0.12
2021/2/25 12:15,279.64,1014.85,85.45,6.46,24.31,0.13,1,0.13
2021/2/25 12:30,279.72,1014.94,85.28,6.36,24.72,0.14,1,0.14
2021/2/25 12:45,279.79,1015.03,85.11,6.26,24.89,0.14,1,0.14
2021/2/25 13:00,279.86,1015.11,84.94,6.17,24.75,0.15,1,0.15
2021/2/25 13:15,279.88,1015.14,85.32,6.07,24.59,0.18,1,0.18
2021/2/25 13:30,279.9,1015.16,85.7,5.97,24.5,0.21,1,0.21
2021/2/25 13:45,279.92,1015.19,86.09,5.87,24.73,0.24,1,0.24
2021/2/25 14:00,279.93,1015.21,86.47,5.77,24.88,0.27,1,0.27
2021/2/25 14:15,279.8,1015.22,86.68,5.64,24.55,0.43,1,0.43
2021/2/25 14:30,279.67,1015.23,86.9,5.5,24.67,0.6,1,0.6
2021/2/25 14:45,279.53,1015.24,87.11,5.37,25.02,0.76,1,0.76
2021/2/25 15:00,279.4,1015.25,87.32,5.23,24.93,0.92,1,0.92
2021/2/25 15:15,279.44,1015.38,87.7,5.16,24.8,0.79,1,0.79
2021/2/25 15:30,279.47,1015.51,88.08,5.1,24.82,0.66,1,0.66
2021/2/25 15:45,279.51,1015.64,88.46,5.03,25.11,0.52,1,0.52
2021/2/25 16:00,279.54,1015.77,88.84,4.96,24.94,0.39,1,0.39
2021/2/25 16:15,279.49,1015.84,89.43,5.04,24.93,0.52,1,0.52
2021/2/25 16:30,279.44,1015.92,90.03,5.11,25.0,0.66,1,0.66
2021/2/25 16:45,279.38,1016.0,90.62,5.19,25.13,0.79,1,0.79
2021/2/25 17:00,279.33,1016.07,91.22,5.26,25.0,0.92,1,0.92
2021/2/25 17:15,279.32,1016.13,91.62,5.43,25.05,0.9,1,0.9
2021/2/25 17:30,279.32,1016.18,92.03,5.59,24.96,0.88,1,0.88
2021/2/25 17:45,279.31,1016.23,92.44,5.76,24.59,0.85,1,0.85
2021/2/25 18:00,279.3,1016.29,92.85,5.93,24.01,0.83,1,0.83
2021/2/25 18:15,279.31,1016.28,93.1,6.06,23.52,0.86,1,0.86
2021/2/25 18:30,279.31,1016.26,93.35,6.19,23.13,0.88,1,0.88
2021/2/25 18:45,279.32,1016.25,93.6,6.33,23.29,0.91,1,0.91
2021/2/25 19:00,279.32,1016.24,93.85,6.46,23.21,0.93,1,0.93
2021/2/25 19:15,279.31,1016.18,94.1,6.48,22.98,0.82,1,0.82
2021/2/25 19:30,279.31,1016.13,94.35,6.5,22.48,0.71,1,0.71
2021/2/25 19:45,279.3,1016.07,94.6,6.52,22.0,0.59,1,0.59
2021/2/25 20:00,279.29,1016.01,94.85,6.54,21.62,0.48,1,0.48
2021/2/25 20:15,279.22,1015.97,94.78,6.4,21.76,0.49,1,0.49
2021/2/25 20:30,279.15,1015.93,94.72,6.26,21.97,0.5,1,0.5
2021/2/25 20:45,279.08,1015.89,94.66,6.13,22.23,0.51,1,0.51
2021/2/25 21:00,279.0,1015.84,94.6,5.99,22.47,0.52,1,0.52
2021/2/25 21:15,278.97,1016.06,94.81,5.73,22.57,0.46,1,0.46
2021/2/25 21:30,278.93,1016.27,95.02,5.47,22.41,0.4,1,0.4
2021/2/25 21:45,278.89,1016.49,95.23,5.2,22.18,0.34,1,0.34
2021/2/25 22:00,278.85,1016.7,95.43,4.94,22.01,0.28,1,0.28
2021/2/25 22:15,278.85,1016.72,95.45,4.88,22.06,0.23,1,0.23
2021/2/25 22:30,278.85,1016.73,95.47,4.82,21.86,0.17,1,0.17
2021/2/25 22:45,278.85,1016.75,95.48,4.75,21.66,0.12,1,0.12
2021/2/25 23:00,278.85,1016.76,95.5,4.69,21.38,0.06,1,0.06
2021/2/25 23:15,278.78,1017.08,95.47,4.82,21.29,0.05,1,0.05
2021/2/25 23:30,278.71,1017.4,95.44,4.95,21.13,0.03,1,0.03
2021/2/25 23:45,278.64,1017.72,95.41,5.08,21.39,0.02,1,0.02
2021/2/26 0:00,278.56,1018.04,95.38,5.21,20.35,0.01,1,0.01
2021/2/26 0:15,278.47,1018.23,95.32,5.25,20.2,0.01,1,0.01
2021/2/26 0:30,278.38,1018.42,95.26,5.29,19.95,0.01,1,0.01
2021/2/26 1:30,278.65,1018.84,93.78,5.25,19.3,0.01,4,0.01
2021/2/26 1:45,278.87,1018.85,93.1,5.18,19.36,0.01,1,0.01
2021/2/26 2:00,279.1,1018.86,92.42,5.12,19.0,0.01,1,0.01
2021/2/26 2:15,279.16,1018.81,90.97,5.04,18.41,0.01,1,0.01
2021/2/26 2:30,279.21,1018.76,89.51,4.95,17.85,0.01,1,0.01
2021/2/26 2:45,279.26,1018.71,88.06,4.87,17.59,0.01,1,0.01
2021/2/26 3:00,279.31,1018.66,86.61,4.79,17.67,0.01,1,0.01
2021/2/26 3:15,279.41,1018.65,85.36,4.71,17.54,0.01,1,0.01
2021/2/26 3:30,279.52,1018.63,84.12,4.62,17.11,0.01,1,0.01
2021/2/26 3:45,279.62,1018.62,82.87,4.54,17.23,0.01,1,0.01
2021/2/26 4:00,279.72,1018.6,81.62,4.46,17.62,0.01,1,0.01
2021/2/26 4:15,279.87,1018.47,81.44,4.44,17.93,0.01,1,0.01
2021/2/26 4:30,280.03,1018.34,81.26,4.42,17.98,0.01,1,0.01
2021/2/26 5:15,280.35,1017.97,80.69,4.38,16.6,0.01,3,0.01
2021/2/26 5:30,280.37,1017.85,80.48,4.38,16.71,0.01,1,0.01
2021/2/26 5:45,280.4,1017.74,80.26,4.37,16.82,0.02,1,0.02
2021/2/26 6:00,280.42,1017.62,80.05,4.36,17.2,0.02,1,0.02
2021/2/26 6:15,280.44,1017.55,79.8,4.37,17.14,0.03,1,0.03
2021/2/26 6:30,280.46,1017.48,79.55,4.37,17.44,0.04,1,0.04
2021/2/26 6:45,280.48,1017.41,79.31,4.37,17.67,0.04,1,0.04
2021/2/26 7:00,280.49,1017.34,79.06,4.37,17.88,0.05,1,0.05
2021/2/26 7:15,280.46,1017.32,79.05,4.32,17.81,0.06,1,0.06
2021/2/26 7:30,280.43,1017.29,79.05,4.27,17.75,0.08,1,0.08
2021/2/26 7:45,280.4,1017.27,79.04,4.22,17.96,0.09,1,0.09
2021/2/26 8:00,280.37,1017.25,79.03,4.17,18.11,0.1,1,0.1
2021/2/26 8:15,280.38,1017.29,79.2,4.07,18.19,0.1,1,0.1
2021/2/26 8:30,280.38,1017.34,79.36,3.98,18.36,0.1,1,0.1
2021/2/26 8:45,280.38,1017.39,79.53,3.89,19.02,0.1,1,0.1
2021/2/26 9:00,280.39,1017.43,79.7,3.8,19.71,0.1,1,0.1
2021/2/26 9:15,280.36,1017.56,79.95,3.65,20.37,0.12,1,0.12
2021/2/26 9:30,280.34,1017.69,80.21,3.51,20.72,0.14,1,0.14
2021/2/26 9:45,280.31,1017.82,80.46,3.37,20.71,0.16,1,0.16
2021/2/26 10:00,280.29,1017.94,80.72,3.22,20.52,0.18,1,0.18
2021/2/26 10:15,280.25,1017.97,81.11,3.17,20.54,0.23,1,0.23
2021/2/26 10:30,280.22,1018.0,81.51,3.11,20.71,0.28,1,0.28
2021/2/26 10:45,280.18,1018.02,81.9,3.06,20.8,0.32,1,0.32
2021/2/26 11:00,280.14,1018.05,82.3,3.0,20.68,0.37,1,0.37
2021/2/26 11:15,280.11,1018.23,82.62,3.07,20.71,0.44,1,0.44
2021/2/26 11:30,280.07,1018.42,82.93,3.14,21.03,0.51,1,0.51
2021/2/26 11:45,280.04,1018.6,83.25,3.2,21.35,0.58,1,0.58
2021/2/26 12:00,280.0,1018.79,83.57,3.27,21.52,0.65,1,0.65
2021/2/26 12:15,279.99,1018.89,84.07,3.31,21.84,0.69,1,0.69
2021/2/26 12:30,279.98,1018.99,84.57,3.35,21.87,0.72,1,0.72
2021/2/26 12:45,279.97,1019.09,85.07,3.39,21.7,0.76,1,0.76
2021/2/26 13:00,279.96,1019.2,85.57,3.43,21.4,0.79,1,0.79
2021/2/26 13:15,279.95,1019.25,86.0,3.45,21.39,0.68,1,0.68
2021/2/26 13:30,279.94,1019.29,86.43,3.47,21.63,0.57,1,0.57
2021/2/26 13:45,279.93,1019.34,86.86,3.5,21.51,0.45,1,0.45
2021/2/26 14:00,279.92,1019.39,87.28,3.52,21.48,0.34,1,0.34
2021/2/26 14:15,279.89,1019.41,87.48,3.44,21.51,0.28,1,0.28
2021/2/26 14:30,279.86,1019.43,87.67,3.37,21.48,0.22,1,0.22
2021/2/26 14:45,279.83,1019.45,87.86,3.3,21.28,0.16,1,0.16
2021/2/26 15:00,279.8,1019.47,88.05,3.22,20.51,0.1,1,0.1
2021/2/26 15:15,279.78,1019.4,88.06,3.13,19.79,0.08,1,0.08
2021/2/26 15:30,279.77,1019.33,88.08,3.04,19.35,0.06,1,0.06
2021/2/26 15:45,279.75,1019.26,88.09,2.95,19.32,0.03,1,0.03
2021/2/26 16:00,279.74,1019.19,88.1,2.86,19.2,0.01,1,0.01
2021/2/26 16:15,279.72,1019.29,87.93,2.82,18.98,0.01,1,0.01
2021/2/26 16:30,279.71,1019.39,87.75,2.78,18.58,0.01,1,0.01
2021/2/27 18:15,282.35,1017.37,90.27,2.13,24.92,0.01,103,0.01
2021/2/27 18:30,282.36,1017.21,90.39,2.14,25.03,0.01,1,0.01
2021/2/27 18:45,282.37,1017.05,90.52,2.15,25.2,0.02,1,0.02
2021/2/27 19:00,282.39,1016.89,90.65,2.16,25.64,0.02,1,0.02
2021/2/27 19:15,282.35,1016.75,90.69,2.27,25.67,0.08,1,0.08
2021/2/27 19:30,282.31,1016.61,90.74,2.38,25.53,0.14,1,0.14
2021/2/27 19:45,282.27,1016.47,90.79,2.49,24.96,0.2,1,0.2
2021/2/27 20:00,282.23,1016.33,90.83,2.6,24.87,0.26,1,0.26
2021/2/27 20:15,282.21,1016.21,90.97,2.68,25.26,0.43,1,0.43
2021/2/27 20:30,282.19,1016.1,91.11,2.76,25.86,0.61,1,0.61
2021/2/27 20:45,282.16,1015.98,91.24,2.85,26.43,0.78,1,0.78
2021/2/27 21:00,282.14,1015.86,91.38,2.93,27.13,0.95,1,0.95
2021/2/27 21:15,282.16,1015.81,92.09,2.84,27.62,0.79,1,0.79
2021/2/27 21:30,282.18,1015.77,92.81,2.74,27.9,0.63,1,0.63
2021/2/27 21:45,282.21,1015.72,93.52,2.65,28.26,0.46,1,0.46
2021/2/27 22:00,282.23,1015.67,94.24,2.56,28.64,0.3,1,0.3
2021/2/27 22:15,282.24,1015.71,94.26,2.54,28.98,0.23,1,0.23
2021/2/27 22:30,282.25,1015.74,94.28,2.53,29.32,0.16,1,0.16
2021/2/27 22:45,282.27,1015.78,94.3,2.51,29.26,0.1,1,0.1
2021/2/27 23:00,282.28,1015.82,94.32,2.5,29.21,0.03,1,0.03
2021/2/27 23:15,282.3,1015.88,94.34,2.56,29.35,0.16,1,0.16
2021/2/27 23:30,282.32,1015.94,94.37,2.62,29.41,0.3,1,0.3
2021/2/27 23:45,282.33,1016.0,94.4,2.68,29.55,0.43,1,0.43
2021/2/28 0:00,282.35,1016.07,94.43,2.74,30.67,0.56,1,0.56
2021/2/28 0:15,282.25,1016.16,94.45,2.7,30.71,0.53,1,0.53
2021/2/28 0:30,282.14,1016.26,94.48,2.66,30.69,0.5,1,0.5
2021/2/28 0:45,282.04,1016.36,94.5,2.62,30.63,0.47,1,0.47
2021/2/28 1:00,281.94,1016.46,94.53,2.58,30.12,0.44,1,0.44
2021/2/28 1:15,282.22,1016.46,94.59,2.67,30.12,0.45,1,0.45
2021/2/28 1:30,282.49,1016.46,94.65,2.77,30.33,0.47,1,0.47
2021/2/28 1:45,282.77,1016.47,94.71,2.87,30.24,0.48,1,0.48
2021/2/28 2:00,283.05,1016.47,94.77,2.97,29.92,0.49,1,0.49
2021/2/28 2:15,282.96,1016.16,94.66,3.19,29.52,0.53,1,0.53
2021/2/28 2:30,282.87,1015.86,94.54,3.4,29.29,0.56,1,0.56
2021/2/28 2:45,282.78,1015.55,94.43,3.62,29.41,0.6,1,0.6
2021/2/28 3:00,282.69,1015.24,94.32,3.83,29.85,0.64,1,0.64
2021/2/28 3:15,282.63,1015.13,93.57,3.84,29.54,0.64,1,0.64
2021/2/28 3:30,282.57,1015.02,92.81,3.85,29.23,0.63,1,0.63
2021/2/28 3:45,282.51,1014.91,92.06,3.86,29.03,0.63,1,0.63
2021/2/28 4:00,282.45,1014.8,91.31,3.87,29.03,0.62,1,0.62
2021/2/28 4:15,282.57,1014.6,90.86,3.63,29.12,0.56,1,0.56
2021/2/28 4:30,282.69,1014.41,90.41,3.39,29.27,0.51,1,0.51
2021/2/28 4:45,282.82,1014.21,89.97,3.14,28.63,0.46,1,0.46
2021/2/28 5:00,282.94,1014.02,89.52,2.9,28.61,0.4,1,0.4
2021/2/28 5:15,283.1,1013.88,89.11,2.79,28.47,0.36,1,0.36
2021/2/28 5:30,283.26,1013.74,88.71,2.68,28.1,0.33,1,0.33
2021/2/28 5:45,283.42,1013.6,88.3,2.58,27.76,0.29,1,0.29
2021/2/28 6:00,283.58,1013.46,87.9,2.47,27.63,0.25,1,0.25
2021/2/28 6:15,283.62,1013.26,87.99,2.21,27.38,0.32,1,0.32
2021/2/28 6:30,283.66,1013.05,88.08,1.96,27.48,0.39,1,0.39
2021/2/28 6:45,283.71,1012.85,88.18,1.7,27.93,0.45,1,0.45
2021/2/28 7:00,283.75,1012.64,88.27,1.44,28.82,0.52,1,0.52
2021/2/28 7:15,283.79,1012.56,88.52,1.37,29.22,0.52,1,0.52
2021/2/28 7:30,283.84,1012.48,88.78,1.29,29.28,0.53,1,0.53
2021/2/28 7:45,283.88,1012.4,89.03,1.21,29.47,0.53,1,0.53
2021/2/28 8:00,283.92,1012.32,89.28,1.14,29.59,0.53,1,0.53
2021/2/28 8:15,283.86,1012.29,89.34,1.12,29.39,0.54,1,0.54
2021/2/28 8:30,283.8,1012.26,89.4,1.1,29.58,0.55,1,0.55
2021/2/28 8:45,283.74,1012.23,89.46,1.09,30.01,0.56,1,0.56
2021/2/28 9:00,283.68,1012.2,89.52,1.07,30.49,0.57,1,0.57
2021/2/28 9:15,283.52,1012.31,90.33,0.98,30.64,0.44,1,0.44
2021/2/28 9:30,283.36,1012.41,91.14,0.89,30.22,0.31,1,0.31
2021/2/28 9:45,283.19,1012.52,91.95,0.81,29.77,0.18,1,0.18
