date,pwv,tp
2021/1/21 6:15,23.63,0.27
2021/1/21 6:30,23.91,0.35
2021/1/21 6:45,23.99,0.44
2021/1/21 7:00,24.12,0.52
2021/1/21 7:15,24.19,0.52
2021/1/21 7:30,24.21,0.53
2021/1/21 7:45,24.19,0.53
2021/1/21 8:00,24.15,0.53
2021/1/21 8:15,24.03,0.48
2021/1/21 8:30,23.72,0.44
2021/1/21 8:45,23.31,0.39
2021/1/21 9:00,23.0,0.34
2021/1/21 9:15,22.72,0.31
2021/1/21 9:30,22.31,0.28
2021/1/21 9:45,21.6,0.24
2021/1/21 10:00,20.75,0.21
2021/1/21 10:15,20.18,0.18
2021/1/21 10:30,20.01,0.14
2021/1/21 10:45,20.18,0.11
2021/1/21 11:00,20.39,0.07
2021/1/21 11:15,20.77,0.08
2021/1/21 11:30,20.96,0.09
2021/1/21 11:45,20.96,0.1
2021/1/21 12:00,20.67,0.11
2021/1/21 12:15,20.35,0.09
2021/1/21 12:30,19.91,0.07
2021/1/21 12:45,19.87,0.04
2021/1/21 13:00,19.68,0.02
2021/1/21 13:15,19.48,0.02
2021/1/21 13:30,19.02,0.02
2021/1/21 13:45,18.63,0.02
2021/1/21 14:00,18.21,0.02
2021/1/21 14:15,18.71,0.16
2021/1/21 14:30,19.34,0.3
2021/1/21 14:45,20.11,0.44
2021/1/21 15:00,20.36,0.58
2021/1/21 15:15,20.24,0.6
2021/1/21 15:30,20.44,0.61
2021/1/21 15:45,20.67,0.63
2021/1/21 16:00,20.46,0.64
2021/1/21 16:15,20.14,0.75
2021/1/21 16:30,20.03,0.86
2021/1/21 16:45,20.51,0.97
2021/1/21 17:00,20.91,1.08
2021/1/21 17:15,20.96,0.97
2021/1/21 17:30,20.87,0.85
2021/1/21 17:45,20.84,0.74
2021/1/21 18:00,20.98,0.62
2021/1/21 18:15,20.95,0.61
2021/1/21 18:30,20.53,0.59
2021/1/21 18:45,20.15,0.58
2021/1/21 19:00,20.2,0.56
2021/1/21 19:15,20.38,0.67
2021/1/21 19:30,20.32,0.78
2021/1/21 19:45,20.29,0.89
2021/1/21 20:00,20.32,1.0
2021/1/21 20:15,20.21,0.95
2021/1/21 20:30,20.3,0.9
2021/1/21 20:45,20.5,0.85
2021/1/21 21:00,20.63,0.8
2021/1/21 21:15,20.34,0.72
2021/1/21 21:30,20.36,0.65
2021/1/21 21:45,20.39,0.57
2021/1/21 22:00,20.51,0.49
2021/1/21 22:15,20.68,0.42
2021/1/21 22:30,20.76,0.35
2021/1/21 22:45,20.61,0.28
2021/1/21 23:00,19.98,0.21
2021/1/21 23:15,19.85,0.18
2021/1/21 23:30,20.02,0.14
2021/1/21 23:45,20.28,0.11
2021/1/22 0:00,17.71,0.08
2021/1/22 0:15,17.92,0.06
2021/1/22 0:30,17.94,0.05
2021/1/22 0:45,17.95,0.03
2021/1/22 1:00,18.18,0.01
2021/1/22 1:15,18.23,0.01
2021/1/22 1:30,18.21,0.01
2021/1/22 1:45,18.23,1e-05
2021/1/22 2:00,18.3,1e-05
2021/1/22 2:15,18.37,1e-05
2021/1/22 2:30,17.95,1e-05
2021/1/22 2:45,17.83,1e-05
2021/1/22 3:00,17.75,1e-05
2021/1/22 3:15,17.47,1e-05
2021/1/22 3:30,17.49,1e-05
2021/1/22 3:45,17.56,1e-05
2021/1/22 4:00,17.71,1e-05
2021/1/22 4:15,17.63,1e-05
2021/1/22 4:30,17.95,1e-05
2021/1/22 4:45,17.95,1e-05
2021/1/22 5:00,18.64,1e-05
2021/1/22 5:15,18.86,1e-05
2021/1/22 5:30,18.92,1e-05
2021/1/22 5:45,19.01,1e-05
2021/1/22 6:00,19.46,1e-05
2021/1/22 6:15,19.89,1e-05
2021/1/22 6:30,20.34,1e-05
2021/1/22 6:45,20.61,1e-05
2021/1/22 7:00,20.7,1e-05
2021/1/22 7:15,20.6,1e-05
2021/1/22 7:30,20.39,1e-05
2021/1/22 7:45,20.23,1e-05
2021/1/22 8:00,20.21,1e-05
2021/1/22 8:15,19.87,0.06
2021/1/22 8:30,19.68,0.13
2021/1/22 8:45,19.68,0.19
2021/1/22 9:00,19.49,0.25
2021/1/22 9:15,19.41,0.22
2021/1/22 9:30,18.9,0.19
2021/1/22 9:45,18.3,0.15
2021/1/22 10:00,17.51,0.12
2021/1/22 10:15,17.03,0.11
2021/1/22 10:30,16.88,0.1
2021/1/22 10:45,16.36,0.09
2021/1/22 11:00,15.66,0.08
2021/1/22 11:15,16.69,0.07
2021/1/22 11:30,17.45,0.07
2021/1/22 11:45,17.8,0.06
2021/1/22 12:00,17.84,0.05
2021/1/22 12:15,17.92,0.05
2021/1/22 12:30,17.9,0.04
2021/1/22 12:45,17.78,0.04
2021/1/22 13:00,17.81,0.03
2021/1/22 13:15,17.96,0.03
2021/1/22 13:30,17.86,0.03
2021/1/22 13:45,17.67,0.02
2021/1/22 14:00,17.59,0.02
2021/1/22 14:15,18.46,0.02
2021/1/22 14:30,19.56,0.03
2021/1/22 14:45,19.81,0.03
2021/1/22 15:00,19.51,0.03
2021/1/22 15:15,19.19,0.03
2021/1/22 15:30,18.9,0.03
2021/1/22 15:45,18.93,0.03
2021/1/22 16:00,18.86,0.03
2021/1/22 16:15,18.71,0.03
2021/1/22 16:30,18.74,0.02
2021/1/22 16:45,18.63,0.02
2021/1/22 17:00,18.27,0.01
2021/1/22 17:15,17.38,0.01
2021/1/22 17:30,16.24,0.01
2021/1/22 17:45,15.22,1e-05
2021/1/22 18:00,15.18,1e-05
2021/1/22 18:15,14.89,1e-05
2021/1/22 18:30,14.35,1e-05
2021/1/22 18:45,14.11,1e-05
2021/1/22 19:00,13.89,1e-05
2021/1/22 19:15,13.63,1e-05
2021/1/22 19:30,12.95,1e-05
2021/1/22 19:45,12.25,1e-05
2021/1/22 20:00,11.74,1e-05
2021/1/22 20:15,11.37,1e-05
2021/1/22 20:30,10.96,1e-05
2021/1/22 20:45,10.8,1e-05
2021/1/22 21:00,10.89,1e-05
2021/1/22 21:15,10.66,1e-05
2021/1/22 21:30,10.46,1e-05
2021/1/22 21:45,10.17,1e-05
2021/1/22 22:00,9.67,1e-05
2021/1/22 22:15,9.67,1e-05
2021/1/22 22:30,9.89,1e-05
2021/1/22 22:45,10.02,1e-05
2021/1/22 23:00,10.37,1e-05
2021/1/22 23:15,10.74,1e-05
2021/1/22 23:30,10.77,1e-05
2021/1/22 23:45,10.57,1e-05
2021/1/23 0:00,8.98,1e-05
2021/1/23 0:15,9.18,1e-05
2021/1/23 0:30,9.3,1e-05
2021/1/23 0:45,9.47,1e-05
2021/1/23 1:00,9.22,1e-05
2021/1/23 1:15,9.08,1e-05
2021/1/23 1:30,9.07,1e-05
2021/1/23 1:45,9.07,1e-05
2021/1/23 2:00,8.97,1e-05
2021/1/23 2:15,8.54,1e-05
2021/1/23 2:30,8.05,1e-05
2021/1/23 2:45,7.74,1e-05
2021/1/23 3:00,7.41,1e-05
2021/1/23 3:15,7.41,1e-05
2021/1/23 3:30,7.72,1e-05
2021/1/23 3:45,8.14,1e-05
2021/1/23 4:00,8.34,1e-05
2021/1/23 4:15,8.37,1e-05
2021/1/23 4:30,8.34,1e-05
2021/1/23 4:45,8.2,1e-05
2021/1/23 5:00,8.79,1e-05
2021/1/23 5:15,9.09,1e-05
2021/1/23 5:30,9.2,1e-05
2021/1/23 5:45,9.55,1e-05
2021/1/23 6:00,10.24,1e-05
2021/1/23 6:15,10.92,1e-05
2021/1/23 6:30,11.29,1e-05
2021/1/23 6:45,11.46,1e-05
2021/1/23 7:00,11.39,1e-05
2021/1/23 7:15,11.11,1e-05
2021/1/23 7:30,10.77,0.01
2021/1/23 7:45,10.48,0.01
2021/1/23 8:00,10.25,0.01
2021/1/23 8:15,10.07,0.01
2021/1/23 8:30,9.85,0.01
2021/1/23 8:45,9.71,1e-05
2021/1/23 9:00,9.42,1e-05
2021/1/23 9:15,8.6,1e-05
2021/1/23 9:30,8.09,1e-05
2021/1/23 9:45,7.95,1e-05
2021/1/23 10:00,7.4,1e-05
2021/1/23 10:15,7.09,1e-05
2021/1/23 10:30,7.14,1e-05
2021/1/23 10:45,7.31,1e-05
2021/1/23 11:00,7.69,1e-05
2021/1/23 11:15,7.88,1e-05
2021/1/23 11:30,8.31,1e-05
2021/1/23 11:45,8.5,1e-05
2021/1/23 12:00,8.35,1e-05
2021/1/23 12:15,8.31,1e-05
2021/1/23 12:30,8.11,1e-05
2021/1/23 12:45,7.72,1e-05
2021/1/23 13:00,7.2,1e-05
2021/1/23 13:15,6.98,1e-05
2021/1/23 13:30,6.64,1e-05
2021/1/23 13:45,6.18,1e-05
2021/1/23 14:00,6.09,1e-05
2021/1/23 14:15,6.91,1e-05
2021/1/23 14:30,7.68,1e-05
2021/1/23 14:45,8.32,1e-05
2021/1/23 15:00,8.68,1e-05
2021/1/23 15:15,8.92,1e-05
2021/1/23 15:30,8.88,1e-05
2021/1/23 15:45,8.8,1e-05
2021/1/23 16:00,8.45,1e-05
2021/1/23 16:15,8.42,1e-05
2021/1/23 16:30,8.6,0.01
2021/1/23 16:45,8.9,0.01
2021/1/23 17:00,9.16,0.01
2021/1/23 17:15,9.02,0.02
2021/1/23 17:30,8.65,0.03
2021/1/23 17:45,8.2,0.04
2021/1/23 18:00,7.9,0.05
2021/1/23 18:15,7.04,0.04
2021/1/23 18:30,6.29,0.04
2021/1/23 18:45,5.99,0.03
2021/1/23 19:00,6.47,0.02
2021/1/23 19:15,6.48,0.02
2021/1/23 19:30,6.08,0.01
2021/1/23 19:45,5.81,0.01
2021/1/23 20:00,5.95,1e-05
2021/1/23 20:15,6.07,1e-05
2021/1/23 20:30,6.58,1e-05
2021/1/23 20:45,7.61,1e-05
2021/1/23 21:00,8.31,1e-05
2021/1/23 21:15,8.54,1e-05
2021/1/23 21:30,8.76,1e-05
2021/1/23 21:45,8.74,1e-05
2021/1/23 22:00,8.6,1e-05
2021/1/23 22:15,8.69,1e-05
2021/1/23 22:30,8.97,1e-05
2021/1/23 22:45,9.23,1e-05
2021/1/23 23:00,9.55,1e-05
2021/1/23 23:15,10.02,1e-05
2021/1/23 23:30,10.16,1e-05
2021/1/23 23:45,10.31,1e-05
2021/1/24 0:00,8.53,1e-05
2021/1/24 0:15,8.67,1e-05
2021/1/24 0:30,8.83,1e-05
2021/1/24 0:45,8.88,1e-05
2021/1/24 1:00,8.83,1e-05
2021/1/24 1:15,8.8,1e-05
2021/1/24 1:30,9.02,1e-05
2021/1/24 1:45,9.29,1e-05
2021/1/24 2:00,9.44,1e-05
2021/1/24 2:15,9.12,1e-05
2021/1/24 2:30,8.73,1e-05
2021/1/24 2:45,8.44,1e-05
2021/1/24 3:00,7.98,1e-05
2021/1/24 3:15,7.46,1e-05
2021/1/24 3:30,7.61,1e-05
2021/1/24 3:45,8.35,1e-05
2021/1/24 4:00,8.88,1e-05
2021/1/24 4:15,8.97,1e-05
2021/1/24 4:30,8.93,1e-05
2021/1/24 4:45,9.08,1e-05
2021/1/24 5:00,9.9,1e-05
2021/1/24 5:15,10.13,1e-05
2021/1/24 5:30,10.32,1e-05
2021/1/24 5:45,10.41,1e-05
2021/1/24 6:00,11.63,1e-05
2021/1/24 6:15,12.53,1e-05
2021/1/24 6:30,13.19,1e-05
2021/1/24 6:45,13.55,1e-05
2021/1/24 7:00,14.14,1e-05
2021/1/24 7:15,15.04,1e-05
2021/1/24 7:30,16.04,1e-05
2021/1/24 7:45,16.78,1e-05
2021/1/24 8:00,17.88,1e-05
2021/1/24 8:15,18.39,0.01
2021/1/24 8:30,18.8,0.01
2021/1/24 8:45,19.21,0.02
2021/1/24 9:00,19.4,0.02
2021/1/24 9:15,19.63,0.04
2021/1/24 9:30,19.71,0.06
2021/1/24 9:45,19.85,0.07
2021/1/24 10:00,19.44,0.09
2021/1/24 10:15,19.73,0.16
2021/1/24 10:30,20.18,0.22
2021/1/24 10:45,20.72,0.28
2021/1/24 11:00,21.44,0.35
2021/1/24 11:15,22.26,0.42
2021/1/24 11:30,22.83,0.49
2021/1/24 11:45,23.05,0.56
2021/1/24 12:00,23.19,0.63
2021/1/24 12:15,23.28,0.65
2021/1/24 12:30,23.25,0.67
2021/1/24 12:45,23.19,0.68
2021/1/24 13:00,22.83,0.7
2021/1/24 13:15,22.63,0.7
2021/1/24 13:30,22.31,0.7
2021/1/24 13:45,21.95,0.7
2021/1/24 14:00,22.0,0.7
2021/1/24 14:15,22.82,0.68
2021/1/24 14:30,23.73,0.66
2021/1/24 14:45,24.17,0.64
2021/1/24 15:00,24.4,0.62
2021/1/24 15:15,24.66,0.6
2021/1/24 15:30,24.8,0.57
2021/1/24 15:45,24.58,0.55
2021/1/24 16:00,24.36,0.53
2021/1/24 16:15,24.63,0.55
2021/1/24 16:30,25.08,0.56
2021/1/24 16:45,25.42,0.57
2021/1/24 17:00,25.5,0.59
2021/1/24 17:15,25.33,0.6
2021/1/24 17:30,25.11,0.6
2021/1/24 17:45,24.97,0.61
2021/1/24 18:00,24.55,0.61
2021/1/24 18:15,24.05,0.62
2021/1/24 18:30,23.69,0.63
2021/1/24 18:45,23.54,0.64
2021/1/24 19:00,23.22,0.65
2021/1/24 19:15,23.05,0.62
2021/1/24 19:30,22.84,0.59
2021/1/24 19:45,22.68,0.56
2021/1/24 20:00,22.61,0.53
2021/1/24 20:15,22.67,0.52
2021/1/24 20:30,22.79,0.5
2021/1/24 20:45,23.07,0.49
2021/1/24 21:00,22.63,0.47
2021/1/24 21:15,22.32,0.46
2021/1/24 21:30,22.09,0.44
2021/1/24 21:45,22.28,0.43
2021/1/24 22:00,22.02,0.42
2021/1/24 22:15,22.23,0.39
2021/1/24 22:30,22.62,0.37
2021/1/24 22:45,22.68,0.34
2021/1/24 23:00,23.1,0.31
2021/1/24 23:15,23.56,0.28
2021/1/24 23:30,23.51,0.26
2021/1/24 23:45,23.62,0.23
2021/1/25 0:00,22.27,0.2
2021/1/25 0:15,22.17,0.17
2021/1/25 0:30,22.25,0.13
2021/1/25 0:45,22.1,0.1
2021/1/25 1:00,21.94,0.06
2021/1/25 1:15,21.91,0.08
2021/1/25 1:30,22.09,0.09
2021/1/25 1:45,22.02,0.11
2021/1/25 2:00,21.72,0.12
2021/1/25 2:15,21.22,0.13
2021/1/25 2:30,20.76,0.13
2021/1/25 2:45,20.4,0.14
2021/1/25 3:00,20.6,0.14
2021/1/25 3:15,21.32,0.14
2021/1/25 3:30,21.64,0.14
2021/1/25 3:45,22.07,0.13
2021/1/25 4:00,22.38,0.13
2021/1/25 4:15,22.67,0.15
2021/1/25 4:30,22.4,0.17
2021/1/25 4:45,22.33,0.18
2021/1/25 5:00,22.53,0.2
2021/1/25 5:15,22.27,0.22
2021/1/25 5:30,22.0,0.24
2021/1/25 5:45,21.68,0.25
2021/1/25 6:00,22.07,0.27
2021/1/25 6:15,22.41,0.32
2021/1/25 6:30,22.53,0.36
2021/1/25 6:45,22.39,0.41
2021/1/25 7:00,22.02,0.45
2021/1/25 7:15,21.64,0.45
2021/1/25 7:30,21.26,0.44
2021/1/25 7:45,20.84,0.44
2021/1/25 8:00,20.21,0.43
2021/1/25 8:15,19.8,0.37
2021/1/25 8:30,19.54,0.32
2021/1/25 8:45,19.41,0.26
2021/1/25 9:00,19.24,0.2
2021/1/25 9:15,18.82,0.17
2021/1/25 9:30,18.26,0.14
2021/1/25 9:45,17.66,0.11
2021/1/25 10:00,16.84,0.08
2021/1/25 10:15,16.35,0.07
2021/1/25 10:30,15.96,0.06
2021/1/25 10:45,15.93,0.04
2021/1/25 11:00,15.9,0.03
2021/1/25 11:15,16.21,0.03
2021/1/25 11:30,16.16,0.03
2021/1/25 11:45,15.84,0.02
2021/1/25 12:00,15.41,0.02
2021/1/25 12:15,14.95,0.02
2021/1/25 12:30,14.6,0.01
2021/1/25 12:45,14.17,0.01
2021/1/25 13:00,13.51,1e-05
2021/1/25 13:15,13.04,1e-05
2021/1/25 13:30,12.68,1e-05
2021/1/25 13:45,12.39,1e-05
2021/1/25 14:00,12.74,1e-05
2021/1/25 14:15,13.46,1e-05
2021/1/25 14:30,14.27,1e-05
2021/1/25 14:45,14.64,1e-05
2021/1/25 15:00,14.65,1e-05
2021/1/25 15:15,14.64,1e-05
2021/1/25 15:30,14.7,1e-05
2021/1/25 15:45,14.44,1e-05
2021/1/25 16:00,14.19,1e-05
2021/1/25 16:15,14.2,1e-05
2021/1/25 16:30,14.46,1e-05
2021/1/25 16:45,14.76,1e-05
2021/1/25 17:00,14.86,1e-05
2021/1/25 17:15,14.46,1e-05
2021/1/25 17:30,14.05,1e-05
2021/1/25 17:45,13.65,1e-05
2021/1/25 18:00,13.34,1e-05
2021/1/25 18:15,13.06,1e-05
2021/1/25 18:30,12.8,1e-05
2021/1/25 18:45,12.58,1e-05
2021/1/25 19:00,12.73,1e-05
2021/1/25 19:15,12.55,1e-05
2021/1/25 19:30,12.26,1e-05
2021/1/25 19:45,12.19,1e-05
2021/1/25 20:00,12.33,1e-05
2021/1/25 20:15,12.46,1e-05
2021/1/25 20:30,12.39,1e-05
2021/1/25 20:45,12.36,1e-05
2021/1/25 21:00,12.34,1e-05
2021/1/25 21:15,12.16,1e-05
2021/1/25 21:30,11.84,1e-05
2021/1/25 21:45,11.7,1e-05
2021/1/25 22:00,11.38,1e-05
2021/1/25 22:15,11.58,1e-05
2021/1/25 22:30,11.87,1e-05
2021/1/25 22:45,12.19,1e-05
2021/1/25 23:00,12.43,1e-05
2021/1/25 23:15,12.66,1e-05
2021/1/25 23:30,12.92,1e-05
2021/1/25 23:45,13.2,1e-05
2021/1/26 0:00,11.96,1e-05
2021/1/26 0:15,11.9,1e-05
2021/1/26 0:30,11.76,1e-05
2021/1/26 0:45,11.78,1e-05
2021/1/26 1:00,11.52,1e-05
2021/1/26 1:15,11.42,1e-05
2021/1/26 1:30,11.24,1e-05
2021/1/26 1:45,11.38,1e-05
2021/1/26 2:00,11.39,1e-05
2021/1/26 2:15,11.11,1e-05
2021/1/26 2:30,10.82,1e-05
2021/1/26 2:45,10.48,1e-05
2021/1/26 3:00,10.34,1e-05
2021/1/26 3:15,10.25,1e-05
2021/1/26 3:30,10.39,1e-05
2021/1/26 3:45,10.22,1e-05
2021/1/26 4:00,10.37,1e-05
2021/1/26 4:15,10.33,1e-05
2021/1/26 4:30,10.33,1e-05
2021/1/26 4:45,10.4,1e-05
2021/1/26 5:00,11.0,1e-05
2021/1/26 5:15,10.77,1e-05
2021/1/26 5:30,10.46,1e-05
2021/1/26 5:45,10.7,1e-05
2021/1/26 6:00,11.63,1e-05
2021/1/26 6:15,12.02,1e-05
2021/1/26 6:30,12.22,1e-05
2021/1/26 6:45,12.22,1e-05
2021/1/26 7:00,12.33,1e-05
2021/1/26 7:15,12.16,1e-05
2021/1/26 7:30,12.15,1e-05
2021/1/26 7:45,12.04,1e-05
2021/1/26 8:00,11.99,1e-05
2021/1/26 8:15,11.96,1e-05
2021/1/26 8:30,11.76,1e-05
2021/1/26 8:45,11.82,1e-05
2021/1/26 9:00,11.65,1e-05
2021/1/26 9:15,11.37,1e-05
2021/1/26 9:30,11.06,1e-05
2021/1/26 9:45,10.69,1e-05
2021/1/26 10:00,10.57,1e-05
2021/1/26 10:15,10.54,1e-05
2021/1/26 10:30,10.87,1e-05
2021/1/26 10:45,11.22,1e-05
2021/1/26 11:00,11.1,1e-05
2021/1/26 11:15,11.32,1e-05
2021/1/26 11:30,11.44,1e-05
2021/1/26 11:45,11.58,1e-05
2021/1/26 12:00,11.44,1e-05
2021/1/26 12:15,11.46,1e-05
2021/1/26 12:30,11.55,1e-05
2021/1/26 12:45,11.38,1e-05
2021/1/26 13:00,11.21,1e-05
2021/1/26 13:15,11.12,1e-05
2021/1/26 13:30,10.81,1e-05
2021/1/26 13:45,10.87,1e-05
2021/1/26 14:00,11.58,1e-05
2021/1/26 14:15,12.49,1e-05
2021/1/26 14:30,13.07,1e-05
2021/1/26 14:45,13.54,1e-05
2021/1/26 15:00,13.7,1e-05
2021/1/26 15:15,14.0,1e-05
2021/1/26 15:30,14.07,1e-05
2021/1/26 15:45,13.64,1e-05
2021/1/26 16:00,13.36,1e-05
2021/1/26 16:15,13.62,1e-05
2021/1/26 16:30,14.1,1e-05
2021/1/26 16:45,14.57,1e-05
2021/1/26 17:00,15.19,1e-05
2021/1/26 17:15,15.29,1e-05
2021/1/26 17:30,14.89,1e-05
2021/1/26 17:45,13.8,1e-05
2021/1/26 18:00,13.33,1e-05
2021/1/26 18:15,12.94,1e-05
2021/1/26 18:30,12.65,1e-05
2021/1/26 18:45,12.5,1e-05
2021/1/26 19:00,12.37,1e-05
2021/1/26 19:15,12.12,1e-05
2021/1/26 19:30,11.94,1e-05
2021/1/26 19:45,12.04,1e-05
2021/1/26 20:00,12.51,1e-05
2021/1/26 20:15,12.77,1e-05
2021/1/26 20:30,13.26,1e-05
2021/1/26 20:45,13.53,1e-05
2021/1/26 21:00,14.1,1e-05
2021/1/26 21:15,14.24,1e-05
2021/1/26 21:30,14.44,1e-05
2021/1/26 21:45,14.78,1e-05
2021/1/26 22:00,15.12,1e-05
2021/1/26 22:15,15.57,1e-05
2021/1/26 22:30,15.87,1e-05
2021/1/26 22:45,16.52,1e-05
2021/1/26 23:00,17.29,1e-05
2021/1/26 23:15,17.98,1e-05
2021/1/26 23:30,18.4,1e-05
2021/1/26 23:45,18.78,1e-05
2021/1/27 0:00,17.98,1e-05
2021/1/27 0:15,18.06,0.01
2021/1/27 0:30,18.06,0.02
2021/1/27 0:45,18.43,0.03
2021/1/27 1:00,18.56,0.04
2021/1/27 1:15,18.7,0.08
2021/1/27 1:30,18.84,0.11
2021/1/27 1:45,18.99,0.15
2021/1/27 2:00,18.83,0.18
2021/1/27 2:15,18.31,0.21
2021/1/27 2:30,17.92,0.24
2021/1/27 2:45,17.59,0.27
2021/1/27 3:00,17.33,0.3
2021/1/27 3:15,17.29,0.32
2021/1/27 3:30,17.03,0.35
2021/1/27 3:45,17.03,0.37
2021/1/27 4:00,17.33,0.39
2021/1/27 4:15,17.39,0.39
2021/1/27 4:30,17.33,0.4
2021/1/27 4:45,17.3,0.41
2021/1/27 5:00,17.63,0.41
2021/1/27 5:15,17.32,0.4
2021/1/27 5:30,17.22,0.38
2021/1/27 5:45,17.57,0.36
2021/1/27 6:00,18.21,0.35
2021/1/27 6:15,18.32,0.34
2021/1/27 6:30,18.41,0.32
2021/1/27 6:45,18.07,0.3
2021/1/27 7:00,17.95,0.29
2021/1/27 7:15,17.83,0.31
2021/1/27 7:30,17.68,0.32
2021/1/27 7:45,17.49,0.34
2021/1/27 8:00,17.14,0.36
2021/1/27 8:15,16.96,0.34
2021/1/27 8:30,16.67,0.32
2021/1/27 8:45,16.56,0.31
2021/1/27 9:00,16.13,0.29
2021/1/27 9:15,15.74,0.25
2021/1/27 9:30,15.51,0.21
2021/1/27 9:45,15.15,0.17
2021/1/27 10:00,14.88,0.13
2021/1/27 10:15,14.88,0.11
2021/1/27 10:30,15.05,0.09
2021/1/27 10:45,15.57,0.07
2021/1/27 11:00,15.53,0.05
2021/1/27 11:15,15.67,0.05
2021/1/27 11:30,15.79,0.05
2021/1/27 11:45,15.62,0.04
2021/1/27 12:00,15.12,0.04
2021/1/27 12:15,15.0,0.03
2021/1/27 12:30,14.82,0.03
2021/1/27 12:45,14.51,0.03
2021/1/27 13:00,13.81,0.02
2021/1/27 13:15,13.34,0.02
2021/1/27 13:30,12.61,0.01
2021/1/27 13:45,12.1,0.01
2021/1/27 14:00,12.47,1e-05
2021/1/27 14:15,13.19,1e-05
2021/1/27 14:30,13.21,1e-05
2021/1/27 14:45,12.95,1e-05
2021/1/27 15:00,12.08,1e-05
2021/1/27 15:15,11.49,1e-05
2021/1/27 15:30,11.02,1e-05
2021/1/27 15:45,10.88,1e-05
2021/1/27 16:00,10.26,1e-05
2021/1/27 16:15,10.23,1e-05
2021/1/27 16:30,10.29,1e-05
2021/1/27 16:45,10.26,1e-05
2021/1/27 17:00,9.79,1e-05
2021/1/27 17:15,9.23,1e-05
2021/1/27 17:30,8.66,1e-05
2021/1/27 17:45,8.12,1e-05
2021/1/27 18:00,7.69,1e-05
2021/1/27 18:15,7.32,1e-05
2021/1/27 18:30,6.79,1e-05
2021/1/27 18:45,6.42,1e-05
2021/1/27 19:00,6.02,1e-05
2021/1/27 19:15,5.42,1e-05
2021/1/27 19:30,4.92,1e-05
2021/1/27 19:45,4.63,1e-05
2021/1/27 20:00,4.81,1e-05
2021/1/27 20:15,4.75,1e-05
2021/1/27 20:30,4.9,1e-05
2021/1/27 20:45,5.02,1e-05
2021/1/27 21:00,4.83,1e-05
2021/1/27 21:15,4.64,1e-05
2021/1/27 21:30,4.87,1e-05
2021/1/27 21:45,4.89,1e-05
2021/1/27 22:00,4.73,1e-05
2021/1/27 22:15,5.11,1e-05
2021/1/27 22:30,5.22,1e-05
2021/1/27 22:45,5.54,1e-05
2021/1/27 23:00,5.65,1e-05
2021/1/27 23:15,6.12,1e-05
2021/1/27 23:30,6.55,1e-05
2021/1/27 23:45,7.23,1e-05
2021/1/28 0:00,6.32,1e-05
2021/1/28 0:15,6.04,1e-05
2021/1/28 0:30,5.83,1e-05
2021/1/28 0:45,6.15,1e-05
2021/1/28 1:00,6.04,1e-05
2021/1/28 1:15,6.0,1e-05
2021/1/28 1:30,6.09,1e-05
2021/1/28 1:45,5.97,1e-05
2021/1/28 2:00,5.17,1e-05
2021/1/28 2:15,4.5,1e-05
2021/1/28 2:30,3.92,1e-05
2021/1/28 2:45,3.55,1e-05
2021/1/28 3:00,2.98,1e-05
2021/1/28 3:15,3.14,1e-05
2021/1/28 3:30,3.17,1e-05
2021/1/28 3:45,3.15,1e-05
2021/1/28 4:00,3.31,1e-05
2021/1/28 4:15,3.19,1e-05
2021/1/28 4:30,3.1,1e-05
2021/1/28 4:45,3.34,1e-05
2021/1/28 5:00,4.1,1e-05
2021/1/28 5:15,4.16,1e-05
2021/1/28 5:30,4.2,1e-05
2021/1/28 5:45,4.65,1e-05
2021/1/28 6:00,5.41,1e-05
2021/1/28 6:15,5.78,1e-05
2021/1/28 6:30,5.81,1e-05
2021/1/28 6:45,5.43,1e-05
2021/1/28 7:00,5.83,1e-05
2021/1/28 7:15,5.75,1e-05
2021/1/28 7:30,5.57,1e-05
2021/1/28 7:45,5.36,1e-05
2021/1/28 8:00,5.23,1e-05
2021/1/28 8:15,5.19,1e-05
2021/1/28 8:30,5.27,1e-05
2021/1/28 8:45,5.27,1e-05
2021/1/28 9:00,4.99,1e-05
2021/1/28 9:15,4.29,1e-05
2021/1/28 9:30,3.57,1e-05
2021/1/28 9:45,2.84,1e-05
2021/1/28 10:00,2.5,1e-05
2021/1/28 10:15,2.41,1e-05
2021/1/28 10:30,2.65,1e-05
2021/1/28 10:45,2.82,1e-05
2021/1/28 11:00,2.69,1e-05
2021/1/28 11:15,2.76,1e-05
2021/1/28 11:30,2.72,1e-05
2021/1/28 11:45,2.58,1e-05
2021/1/28 12:00,2.14,1e-05
2021/1/28 12:15,1.67,1e-05
2021/1/28 12:30,1.22,1e-05
2021/1/28 12:45,1.01,1e-05
2021/1/28 13:00,0.85,1e-05
2021/1/28 13:15,0.41,1e-05
2021/1/28 13:30,-0.1,1e-05
2021/1/28 13:45,0.29,1e-05
2021/1/28 14:00,1.07,1e-05
2021/1/28 14:15,1.71,1e-05
2021/1/28 14:30,2.03,1e-05
2021/1/28 14:45,2.24,1e-05
2021/1/28 15:00,2.19,1e-05
2021/1/28 15:15,2.54,1e-05
2021/1/28 15:30,2.59,1e-05
2021/1/28 15:45,2.42,1e-05
2021/1/28 16:00,2.59,1e-05
2021/1/28 16:15,3.04,1e-05
2021/1/28 16:30,3.36,1e-05
